-46.472, -23.304, 46.037
-45.478, -23.413, 47.406
-44.483, -23.51, 48.775
-43.486, -23.594, 50.144
-42.489, -23.664, 51.513
-41.49, -23.721, 52.882
-40.491, -23.765, 54.251
-39.492, -23.797, 55.62
-38.492, -23.816, 56.989
-37.492, -23.823, 58.358
-36.492, -23.82, 59.727
-35.492, -23.806, 61.096
-34.492, -23.784, 65.419
-33.493, -23.753, 69.741
-32.494, -23.717, 74.064
-31.494, -23.677, 78.387
-30.495, -23.635, 79.172
-29.496, -23.595, 77.551
-28.497, -23.56, 75.896
-27.497, -23.535, 74.204
-26.497, -23.525, 72.472
-25.497, -23.536, 70.698
-24.498, -23.579, 68.878
-23.501, -23.659, 67.009
-22.51, -23.789, 65.087
-21.529, -23.982, 63.106
-20.565, -24.246, 61.061
-19.628, -24.593, 58.945
-18.727, -25.027, 58.862
-17.873, -25.545, 58.779
-17.071, -26.143, 58.697
-16.328, -26.812, 58.614
-15.639, -27.536, 58.531
-15.004, -28.308, 58.448
-14.415, -29.116, 58.366
-13.868, -29.953, 58.283
-13.359, -30.814, 58.2
-12.882, -31.692, 58.117
-12.255, -32.471, 58.035
-11.626, -33.249, 57.952
-10.998, -34.027, 57.869
-10.369, -34.805, 68.077
-9.741, -35.583, 74.24
-9.112, -36.36, 72.509
-8.484, -37.138, 70.736
-7.855, -37.916, 68.917
-7.227, -38.694, 67.049
-6.598, -39.472, 65.127
-5.97, -40.249, 63.147
-5.341, -41.027, 61.103
-4.713, -41.805, 58.987
-4.084, -42.583, 56.794
-3.456, -43.361, 56.486
-2.827, -44.138, 56.179
-2.199, -44.916, 55.872
-1.57, -45.694, 55.564
-0.942, -46.472, 55.257
-0.313, -47.25, 54.95
0.274, -47.329, 54.642
0.806, -46.482, 58.833
1.338, -45.636, 63.024
1.87, -44.789, 67.215
2.402, -43.942, 71.405
2.934, -43.095, 75.596
3.466, -42.249, 75.723
3.998, -41.402, 74.027
4.53, -40.555, 72.291
5.062, -39.709, 70.512
5.594, -38.862, 68.688
6.127, -38.015, 66.813
6.659, -37.168, 64.885
7.191, -36.322, 62.897
7.723, -35.475, 60.844
8.255, -34.628, 58.72
8.787, -33.782, 56.515
9.319, -32.935, 54.222
9.851, -32.088, 51.827
10.383, -31.242, 49.315
10.915, -30.395, 46.669
11.447, -29.548, 43.863
11.979, -28.701, 40.866
12.511, -27.855, 37.63
13.043, -27.008, 34.088
13.575, -26.161, 30.133
14.107, -25.315, 25.573
14.639, -24.468, 20
15.066, -23.788, 0
15.066, -23.788, 0
25.707, -6.854, 0
endData
127
100
200
-46.472, -23.304, -27.251, -25.565, -19.535, -18.911, -12.876, -31.703
-12.876, -31.703, -6.415, -39.698, -6.415, -39.698, 0.045, -47.693
0.045, -47.693, 7.556, -35.741, 7.556, -35.741, 15.066, -23.788
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":11.811023622047244,"robotHeight":11.811023622047244,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back (Skills)","signature":"V5RC-PushBack-Skills-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"frqSw4QoVl","x":-46.472,"y":-23.304,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"6xo1vsBW6P","x":-27.251287065057454,"y":-25.56504099488675,"lock":false,"visible":true,"__type":"control"},{"uid":"3xyjQn5f6A","x":-19.535074279798238,"y":-18.910671906686616,"lock":false,"visible":true,"__type":"control"},{"uid":"Tm4RG39AgM","x":-12.876200834675087,"y":-31.70271826179158,"lock":false,"visible":true,"heading":155,"__type":"end-point"}],"speedProfiles":[{"uid":"knh0YVzBcH","xPos":0,"yPos":0.32546873319350333,"followBentRate":false},{"uid":"cEeOAvTrym","xPos":0.2916666666666667,"yPos":0.5137014964504679,"followBentRate":false},{"uid":"CqfrBmniKM","xPos":0.5416666666666666,"yPos":1,"followBentRate":false},{"uid":"MyHcXLCbwe","xPos":0.7291666666666666,"yPos":0.48681110169947295,"followBentRate":false}],"lookaheadKeyframes":[],"uid":"ukuFbPNjGW"},{"controls":[{"uid":"Tm4RG39AgM","x":-12.876200834675087,"y":-31.70271826179158,"lock":false,"visible":true,"heading":155,"__type":"end-point"},{"uid":"3SfRwfMpWL","x":0.0452249903877154,"y":-47.6929827203068,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"MeyTRYmjnC","xPos":0.09523809523809523,"yPos":0.4733659043239755,"followBentRate":false},{"uid":"apdxpzdUpi","xPos":0.30952380952380953,"yPos":0.9837582015703991,"followBentRate":false},{"uid":"rkHgTfTugH","xPos":0.6428571428571429,"yPos":0.4599207069484781,"followBentRate":false},{"uid":"W0XVPKLByB","xPos":0.9761904761904762,"yPos":0.4330303121974831,"followBentRate":false}],"lookaheadKeyframes":[],"uid":"0chKoXEwCQ"},{"controls":[{"uid":"3SfRwfMpWL","x":0.0452249903877154,"y":-47.6929827203068,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"rAP6wOwsuG","x":15.066382512023223,"y":-23.788344943940615,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"zZZzM6iyR2","xPos":0.34782608695652173,"yPos":0.9568678068194041,"followBentRate":false},{"uid":"VqdrW11K3K","xPos":0.6739130434782609,"yPos":0.7557150492094225,"followBentRate":false},{"uid":"8ahyyNdSMC","xPos":0.8695652173913043,"yPos":0.29857833844250836,"followBentRate":false}],"lookaheadKeyframes":[],"uid":"YQjT5iepn7"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"LSEbVJpjT4","lock":false,"visible":true}]}
